V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90
Scaffold116_257615 1 1 0 0 0 1 1 1 0 0 0 1 1 1 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 1 1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0
Scaffold116_281713 NA 1 0 NA 1 NA 1 NA NA NA NA 1 NA NA NA NA 0 NA 0 1 NA NA 0 NA NA 1 1 1 1 NA 0 NA 1 2 1 NA NA NA NA NA 1 0 NA NA NA 2 1 2 NA 1 NA NA 2 NA 1 0 NA NA NA 1 0 0 0 NA 1 0 NA 2 0 NA NA 0 2 1 NA NA 0 2 0 NA NA NA 0 NA 1 0 NA 2 NA 1
Scaffold116_317261 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 0 1 1 0 0 1 0 1 0 0 1 0 1 1 0 1 1 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 0
Scaffold116_458006 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 0 1 0 0 1 0 0 1 0 1 1 1 1 0 1 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 1
Scaffold116_529696 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 1 1 0 1 0 1 1 1 1 1 1 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 0 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1
Scaffold117_77260 NA NA 0 NA NA NA 1 NA NA 1 NA 1 NA 1 NA 1 1 NA 1 NA 1 NA 0 NA 1 0 0 NA 0 NA 0 NA NA NA 0 0 0 1 NA NA 1 NA 1 1 1 0 1 NA 1 1 1 1 NA 0 1 NA NA 0 0 1 0 NA NA 1 1 1 1 NA 1 1 1 0 NA NA 1 1 1 0 1 NA 1 NA 0 0 1 NA 0 1 0 NA
Scaffold117_282019 NA 0 0 NA 0 NA 0 NA 1 0 NA NA 1 1 0 1 1 0 0 NA 0 1 0 NA 1 1 0 1 NA 0 0 NA 1 NA 1 1 0 NA NA NA 1 NA 0 1 1 1 0 1 1 0 1 1 NA 0 1 1 NA NA NA 0 NA 1 0 1 0 0 NA 0 0 NA 1 0 0 NA NA 0 0 NA 0 0 1 NA 1 1 1 NA 1 NA 0 0
Scaffold117_502550 NA 0 0 NA 0 NA 0 0 NA 0 NA 1 NA 1 0 1 NA 0 0 0 NA 1 0 NA 1 1 0 1 NA NA 0 NA NA NA 1 NA 0 NA NA 1 1 NA NA NA NA 1 0 1 1 0 1 NA NA NA 1 1 NA NA 0 0 0 NA NA 1 0 NA 0 0 0 0 NA 0 NA NA NA NA NA NA 0 NA 1 NA NA 1 1 1 1 1 0 NA
Scaffold118_59069 NA NA 1 NA NA NA 1 NA 0 1 1 0 NA 0 NA 0 0 1 1 1 1 0 NA NA 0 0 NA NA 0 1 NA 0 NA NA 0 NA 1 1 NA NA NA 0 1 NA 0 0 1 0 NA 1 0 NA 1 0 0 0 NA NA 1 1 1 0 1 0 NA 1 1 0 NA NA NA 1 NA 1 NA NA 1 0 NA NA 0 NA NA NA 0 NA NA NA 1 NA
Scaffold118_134251 NA 0 0 NA NA NA NA NA NA 1 NA 1 NA 1 0 NA NA NA 1 NA 1 NA NA NA NA NA NA 1 0 NA NA NA NA NA 0 0 0 1 NA NA 1 0 1 1 NA NA 1 NA 0 1 1 1 0 NA 1 1 NA NA NA 1 NA 0 0 1 NA 0 NA 1 NA 1 1 1 NA NA NA 1 1 0 1 0 NA NA NA 0 NA NA NA 1 NA NA
Scaffold118_362968 0 NA NA NA 1 NA NA NA NA 1 1 0 NA 0 NA 0 NA 1 1 NA NA 0 1 NA 0 0 1 0 0 1 1 0 NA NA 0 0 NA 1 NA NA 0 NA 1 0 0 0 1 NA 0 1 0 0 1 NA 0 0 NA NA NA 1 1 0 NA NA NA 1 1 1 NA NA 0 1 1 NA NA 0 NA NA 1 1 0 NA NA 0 NA 0 0 0 1 1
Scaffold118_485283 NA 2 2 NA NA NA NA 2 NA NA NA 1 NA 1 NA 1 1 NA 1 2 1 1 NA NA 1 NA 2 NA 2 NA 1 2 NA NA 2 2 2 NA NA 1 NA 2 NA 1 1 2 NA NA NA 1 1 1 2 2 1 NA NA 2 1 NA 2 2 2 1 NA 2 1 1 NA NA 1 1 2 NA NA 1 1 2 NA NA 2 NA 2 2 1 NA 2 1 NA 1
Scaffold119_230695 1 0 0 0 0 1 0 1 0 1 1 0 0 0 1 1 1 1 0 0 1 1 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 1 1 0 1 0 1 0 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 1 0 1
Scaffold119_343553 1 0 0 0 0 1 0 1 0 1 1 0 0 0 1 1 1 1 0 0 1 1 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 1 1 0 1 0 1 0 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 1 0 1
Scaffold119_357637 1 0 0 0 0 1 0 1 0 1 1 0 0 0 1 1 1 1 0 0 1 1 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 1 1 0 1 0 1 0 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 1 0 1
Scaffold119_427265 NA 0 1 NA 0 0 NA NA NA 0 1 1 NA NA 0 NA 1 1 0 NA 0 0 NA NA NA NA 0 1 0 1 0 NA NA NA NA 0 NA NA NA NA 1 NA 1 NA NA 1 1 NA NA 1 1 1 1 0 1 1 NA 1 0 1 NA 0 NA 1 NA 1 NA NA 1 NA NA 1 NA NA NA 0 1 1 0 NA 1 NA 0 1 1 NA 1 NA NA 0
Scaffold119_511148 2 NA NA NA NA 1 1 NA NA 2 NA NA NA 1 2 NA 1 NA 2 2 NA 1 1 NA 2 1 2 NA 2 1 2 NA 1 2 1 2 NA 2 NA NA 1 NA 1 1 1 1 1 NA 1 1 1 NA 1 2 NA NA NA NA 2 NA NA NA 2 NA 2 1 1 1 NA 2 1 1 NA NA 2 NA 1 NA 2 NA 1 NA 2 1 1 NA NA 1 1 NA
Scaffold120_66833 NA NA 1 NA 0 1 1 NA NA 0 NA 1 NA 1 NA 1 1 1 NA NA NA 1 0 NA 0 1 0 0 1 NA 1 NA NA NA 1 0 1 NA NA NA 0 0 NA 0 1 1 NA 0 1 0 0 0 1 1 NA 1 NA 0 0 1 NA 0 0 1 0 1 1 1 0 NA 1 0 0 NA NA 0 0 NA 1 NA NA NA 1 1 NA NA 0 NA 0 NA
Scaffold120_94834 1 NA 2 NA NA NA 2 NA NA 0 NA 2 NA 1 NA 1 2 1 1 1 2 2 0 NA 1 NA 1 0 1 NA NA NA NA NA 2 0 NA 1 NA NA 0 NA 0 NA 1 2 1 NA 1 0 0 NA 1 2 NA NA NA 1 0 1 0 1 NA 2 NA 2 NA 2 0 0 2 0 1 NA NA NA 1 0 1 NA 1 NA 2 NA NA NA NA 1 0 2
Scaffold120_153186 NA NA 2 NA 0 NA 2 NA NA 0 2 NA NA 1 NA 1 2 1 NA NA 2 NA 0 NA NA 2 NA 0 1 1 1 NA NA 0 2 0 1 NA NA NA NA 0 0 1 1 2 1 1 1 0 0 0 1 2 NA NA 0 NA NA NA 0 1 0 2 0 2 NA 2 NA NA NA 0 NA NA 1 NA 1 NA 1 NA 1 NA 2 NA 0 NA 0 1 0 NA
Scaffold120_169963 NA NA NA NA 0 NA 2 NA NA 0 NA NA NA NA 2 1 2 1 1 1 2 2 NA 1 1 2 NA NA NA 1 1 NA NA NA NA NA NA 1 NA NA 0 0 0 NA 1 2 1 1 1 0 NA 0 NA 2 1 1 NA NA 0 1 NA 1 NA 2 0 2 NA 2 0 0 NA 0 NA NA NA 1 1 NA 1 0 NA NA 2 2 0 NA 0 1 NA 2
Scaffold120_207210 1 1 2 NA 0 NA NA 2 0 0 NA 2 NA 1 2 1 2 NA 1 1 2 2 0 NA 1 2 1 0 1 1 1 2 1 0 2 0 1 1 NA NA 0 0 0 1 NA 2 1 NA NA 0 NA NA 1 NA 1 NA NA NA 0 1 NA 1 NA 2 NA NA 1 NA 0 NA 2 0 NA 0 1 1 1 0 NA NA NA NA NA NA 0 2 NA 1 0 NA
Scaffold120_455080 1 1 1 NA NA NA 1 NA NA 0 1 1 1 NA NA 0 1 NA 0 0 1 1 0 1 1 1 1 0 0 NA 0 NA NA NA 1 0 0 0 NA NA 0 0 NA NA 0 1 0 1 0 0 0 0 NA 1 NA 0 NA NA 0 0 0 0 0 NA 0 1 NA 1 0 0 1 0 1 0 NA NA 1 0 0 0 0 NA 1 NA NA NA 0 0 0 1
Scaffold120_455108 1 1 NA NA NA NA NA NA NA 2 NA 0 0 1 NA 1 0 NA 1 1 0 0 NA 1 1 0 1 2 1 NA 1 NA NA NA 0 2 1 1 NA NA 2 NA NA 1 1 0 1 1 1 2 NA NA NA 0 NA 1 NA NA NA 1 2 1 NA NA 2 0 NA 0 NA 2 NA NA 1 2 NA NA 1 2 1 NA 1 NA 0 NA NA NA 2 1 2 0
Scaffold120_548232 NA NA 2 NA NA NA 2 NA NA NA NA 2 NA 1 NA 1 2 NA 0 1 NA 2 0 NA 1 2 NA NA 1 NA 1 2 NA NA 2 NA 1 NA NA NA 0 NA 0 1 NA NA NA NA 1 0 NA 0 1 NA NA 1 NA 1 0 1 0 1 0 2 0 NA NA NA 0 0 NA 0 NA NA NA 1 NA 0 1 NA NA NA NA NA NA NA 0 1 0 NA
Scaffold120_586850 NA NA 0 NA NA NA NA 0 NA NA NA NA NA 1 NA NA NA 1 NA NA 0 0 2 NA 1 0 1 NA 1 NA NA NA NA 2 NA 2 NA 1 NA NA NA 2 2 NA NA 0 NA 1 1 2 NA 2 1 NA NA NA 2 1 2 NA NA 1 2 NA NA 0 NA 0 NA NA 0 2 1 NA NA 1 NA 2 1 NA NA NA NA 0 NA NA 2 1 2 0
Scaffold120_592249 NA 1 NA NA 0 NA 2 NA NA 0 NA 2 NA NA NA 1 NA NA 1 NA NA 2 0 NA 1 2 1 0 1 NA 1 NA 1 0 2 NA NA 1 0 NA NA 0 0 NA 1 NA 1 1 1 0 NA 0 NA NA 1 NA NA NA 0 1 NA 1 NA 2 NA 2 1 2 0 NA 2 0 NA NA NA 1 NA NA 1 NA 1 NA NA NA NA 2 0 1 0 NA
Scaffold121_59426 1 0 1 NA 0 NA 1 NA 1 1 2 NA NA 1 NA NA 2 2 NA 0 NA NA 1 NA 0 NA 1 2 1 NA 0 1 2 NA NA 0 1 0 NA NA 2 NA 2 2 1 1 2 2 1 2 NA 2 1 NA 1 2 0 NA 0 2 1 0 1 NA 1 2 NA NA 2 NA 1 2 1 NA NA 1 NA NA NA NA 1 NA 0 NA 2 NA 2 NA 1 1
Scaffold122_145840 NA NA 0 NA NA NA 1 1 0 NA 1 0 NA 1 1 1 1 0 1 NA NA NA 1 NA NA 1 0 NA 0 0 0 NA NA NA 0 NA 0 1 NA NA 1 0 1 0 NA 0 1 NA 1 1 NA 1 0 1 1 1 NA NA 1 NA 1 0 1 1 1 0 NA 0 0 NA NA 1 0 1 NA 0 1 0 1 1 0 NA 0 1 0 NA 1 1 1 1
Scaffold122_539487 1 0 1 NA NA NA NA 2 NA 1 NA 0 NA 2 2 1 1 1 2 2 0 2 NA NA NA 1 NA 1 NA 0 1 NA NA NA 1 1 1 NA NA NA 1 1 NA NA NA 1 2 NA 1 1 0 NA 1 2 1 NA NA NA 2 NA 2 1 NA NA 2 0 2 0 NA NA 1 2 1 NA 2 0 NA 1 NA NA 0 NA 1 2 NA NA NA NA 2 NA
Scaffold123_58088 1 1 1 2 1 2 1 2 1 2 2 1 2 2 2 2 2 1 2 1 2 1 1 2 1 2 1 2 2 1 1 2 2 2 1 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 2 1 1 2 2 2 1 2 1 2 2 1 1 1 1 1 1 2 1 1 2 2 2 2 1 1 1 2 1 1 2 2 2 1 1 2 1 2 2
Scaffold123_84954 NA NA NA NA NA 1 1 0 NA 1 NA NA NA 0 0 0 0 NA 0 NA NA 1 0 NA 0 0 0 1 1 NA 1 NA NA 1 0 1 1 0 NA NA NA 1 0 1 0 1 NA 0 1 0 0 NA 0 0 0 0 0 1 NA NA 0 0 0 1 1 1 NA 0 0 1 0 1 NA NA NA 1 1 NA 0 1 0 NA NA 0 1 1 1 1 0 1
Scaffold123_105763 1 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 1 1 0 0 0 1 0 1 0 0 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 0 1 1 0 0 0 1 1 0 1 0 0
Scaffold123_340403 2 2 2 1 2 1 2 1 2 1 1 2 1 1 1 1 1 2 1 2 1 2 2 1 2 1 2 1 1 2 2 1 1 1 2 2 1 1 2 1 1 2 1 1 2 2 2 2 2 2 2 1 2 2 1 1 1 2 1 2 1 1 2 2 2 2 2 2 1 2 2 1 1 1 1 2 2 2 1 2 2 1 1 1 2 2 1 2 1 1
Scaffold123_340449 NA NA 2 0 1 NA 1 1 2 0 NA 1 NA 1 1 1 1 1 1 NA 1 1 2 NA NA 1 NA 0 0 2 NA NA NA 0 2 1 0 NA NA NA 1 1 1 NA 2 1 1 2 1 2 NA NA NA NA NA 1 NA NA NA 2 NA 1 2 NA 1 1 2 2 NA 1 NA 0 0 1 NA 1 NA 2 1 NA 2 NA 0 1 NA 1 0 NA 1 NA
Scaffold123_498479 0 0 0 1 0 1 0 1 0 1 1 0 1 1 1 1 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1 1 1 0 0 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 1 1 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 0 0 1 0 1 1
Scaffold123_567831 1 1 1 2 1 2 1 2 1 2 2 1 2 2 2 2 2 1 2 1 2 1 1 2 1 2 1 2 2 1 1 2 2 2 1 1 2 2 1 2 2 1 2 2 1 1 1 1 1 1 1 2 1 1 2 2 2 1 2 1 2 2 1 1 1 1 1 1 2 1 1 2 2 2 2 1 1 1 2 1 1 2 2 2 1 1 2 1 2 2
Scaffold123_573919 1 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 1 1 0 0 0 1 0 1 0 0 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 0 1 1 0 0 0 1 1 0 1 0 0
Scaffold124_543745 NA NA NA NA NA 2 1 NA NA 1 NA NA NA NA NA 2 2 NA 1 NA 2 NA 2 NA 2 1 2 2 2 NA 1 NA 1 2 1 1 2 2 NA NA 1 1 NA 2 2 NA NA NA 1 2 1 1 2 NA NA 2 NA NA 1 2 2 NA 2 2 1 1 NA 1 NA NA 2 2 NA NA NA 2 NA NA NA NA 2 NA 2 NA NA NA 2 NA 1 2
Scaffold125_83608 NA NA 1 NA 0 NA 0 NA 0 1 NA 0 NA NA 0 0 0 1 1 0 1 0 NA NA NA 0 1 1 NA NA NA NA NA NA NA NA 0 0 NA NA 1 1 0 0 0 0 NA 0 1 1 0 NA 1 NA 1 0 NA NA 1 0 NA 1 NA NA 0 0 NA 0 0 NA 1 1 NA NA NA 0 1 NA 0 0 1 NA 0 0 1 NA 1 0 1 NA
Scaffold125_159139 NA NA NA NA 1 NA 1 0 NA 0 NA NA 0 NA NA 1 NA NA 0 NA 0 1 0 NA NA 1 NA 0 1 NA 0 NA NA 0 1 1 1 1 NA NA 0 0 1 1 1 NA NA NA 0 0 1 0 NA 0 NA 1 0 NA 0 1 0 NA 1 1 NA 1 NA 1 NA NA 0 0 NA NA NA 1 0 1 1 NA NA NA 1 NA 0 0 0 NA 0 0
Scaffold125_350970 NA NA 1 NA NA NA NA NA NA NA NA 1 NA 1 NA NA 1 1 NA NA 2 NA 1 NA 1 0 NA NA NA 2 1 NA NA 2 0 0 1 NA NA NA NA 1 NA 0 0 NA 0 1 2 NA 0 NA NA 1 NA 1 NA NA 2 NA NA NA 0 0 0 NA NA 0 NA 0 2 1 0 NA NA 1 2 0 0 NA NA NA 1 NA NA NA 1 1 2 2
Scaffold126_84051 NA NA 2 NA 1 NA 2 NA NA 1 NA NA NA 2 NA 2 2 1 1 NA NA NA 1 NA 2 2 2 2 2 NA NA NA NA NA NA NA NA 1 NA NA 2 2 2 2 2 2 1 2 2 1 NA 1 NA NA 2 NA NA NA 1 1 1 2 NA 2 1 2 NA 2 1 NA NA 1 NA NA 1 2 1 1 NA 1 NA NA NA NA NA NA 2 1 NA NA
Scaffold126_157936 0 1 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 1 1 0 1 1 0 1 1 0 0 1 1 1 0
Scaffold126_181591 0 1 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 1 1 0 1 1 0 1 1 0 0 1 1 1 0
Scaffold126_246152 0 1 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 1 1 0 1 1 0 1 1 0 0 1 1 1 0
Scaffold126_367183 0 1 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 1 1 0 1 1 0 1 1 0 0 1 1 1 0
Scaffold126_374007 0 1 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 1 1 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 1 1 0 1 1 0 1 1 0 0 1 1 1 0
Scaffold127_30602 2 2 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 2 1 2 2 1 2 1 2 2 2 2 1 1 2 1 2 1 1 2 2 2 1 2 2 1 2 1 1 2 2 1 1 2 1 1 1 2 1 2 1 1 1 1 1 1 1 2 1 2 2 2 1 2 2 1 2 2 2 2 2 2 1 1 1 1 2 1 1 1 2 1 2 2
Scaffold127_93832 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 1 1 1 0 0 1 0 1 0 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 1 1 1 1 1 1 0 0 0 0 1 0 0 0 1 0 1 1
Scaffold127_106879 2 2 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 2 1 2 2 1 2 1 2 2 2 2 1 1 2 1 2 1 1 2 2 2 1 2 2 1 2 1 1 2 2 1 1 2 1 1 1 2 1 2 1 1 1 1 1 1 1 2 1 2 2 2 1 2 1 1 2 2 2 2 2 2 1 1 1 1 2 1 1 1 2 1 2 2
Scaffold127_260787 2 2 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 2 1 2 2 1 2 1 2 2 2 2 1 1 2 1 2 1 1 2 2 2 1 2 2 1 2 1 1 2 2 1 1 2 1 1 1 2 1 2 1 1 1 1 1 1 1 2 1 2 2 2 1 2 1 1 2 2 2 2 2 2 1 1 1 1 2 1 1 1 2 1 2 2
Scaffold128_87607 2 2 1 1 2 2 1 2 1 1 2 2 1 1 2 2 2 1 2 1 2 2 2 1 2 2 2 1 2 1 1 2 1 2 2 1 1 2 1 1 2 1 2 2 1 2 2 1 2 2 2 1 1 2 2 1 1 1 1 2 2 1 1 1 1 2 2 1 1 1 2 1 2 1 1 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1
Scaffold128_167760 0 1 1 1 0 0 1 0 0 1 1 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 0 0 1 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 0 1 0
Scaffold128_375267 NA NA 0 NA 2 NA 0 2 NA 0 NA NA 1 0 NA 1 2 1 2 1 2 1 NA NA NA 2 1 1 1 0 NA NA 1 NA 2 1 0 2 NA NA 1 1 2 2 NA 1 2 1 1 1 1 0 1 NA NA 0 0 NA 1 2 1 1 0 0 0 2 2 0 0 NA 2 1 NA NA NA 0 1 NA NA NA 0 NA 1 NA NA NA 1 2 0 NA
Scaffold128_388372 1 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 1 1 1 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 1 0 1 1 0 1 1 0 1 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0
Scaffold128_388379 NA 1 2 2 0 NA 2 NA 2 2 1 NA NA NA NA NA 0 NA 0 NA NA NA NA NA NA 0 1 1 1 2 1 NA 1 NA 0 NA 2 NA NA NA NA NA 0 NA 1 1 0 NA 1 1 1 2 2 1 1 2 NA NA 1 0 1 1 NA 2 2 0 NA NA NA 2 NA 1 0 NA NA NA NA NA NA NA 2 NA NA 2 1 NA 1 0 2 NA
Scaffold128_443969 0 1 1 1 0 0 1 0 0 1 1 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 0 0 1 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 0 1 0
Scaffold128_443973 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 1 0 1 1 0 1 0 0 1 0 0 1 0 0 0 1 1 0 0 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1 1
Scaffold128_478155 0 1 1 1 0 0 1 0 0 1 1 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 0 0 1 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 0 1 0
Scaffold129_102537 0 1 0 1 1 1 1 1 0 1 0 1 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 0 1 0 1 1 0 1 1 1 1 1 1 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 1 1 1 1 0 0 1 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1
Scaffold129_149122 1 0 1 0 0 0 0 0 1 0 1 0 1 1 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 1 1 0
Scaffold129_173145 1 2 1 2 2 2 2 2 1 2 1 2 1 1 1 1 1 2 2 2 2 2 1 2 2 1 2 2 2 1 2 1 1 2 1 2 2 1 2 2 2 2 2 2 1 1 2 1 2 2 1 1 2 1 1 1 1 2 1 2 1 1 1 2 1 1 1 2 2 2 2 2 1 1 2 2 2 2 1 1 1 2 2 1 2 2 2 1 1 2
Scaffold129_221522 0 1 0 1 1 1 1 1 0 1 0 1 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 0 1 0 1 1 0 1 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1
Scaffold130_149521 NA 2 NA NA 0 NA NA NA NA NA NA NA NA 1 NA 0 0 NA 0 NA 2 1 2 NA 1 1 2 2 0 NA 2 NA NA NA 1 2 NA NA NA 2 1 1 NA NA 1 NA 1 NA 0 2 NA 0 NA 2 NA 2 NA NA 0 1 NA 0 1 2 0 1 NA NA 1 NA 0 0 1 NA NA 1 NA NA NA NA 1 NA NA 1 1 0 2 NA NA 2
Scaffold130_231936 NA 2 2 NA 1 NA 1 2 NA 2 NA 1 NA 2 NA 1 1 2 1 NA 2 2 2 NA NA 1 2 NA 1 1 NA NA NA 2 2 NA NA 2 NA NA 1 2 1 1 NA 2 1 NA 1 2 2 1 2 NA 2 NA 1 NA NA 1 NA 1 NA 2 1 NA NA 1 NA NA 1 1 NA NA 2 1 2 2 NA NA 2 NA 2 NA NA NA 2 1 2 NA
Scaffold130_444598 NA NA NA NA 1 NA 0 NA NA 1 1 1 NA 1 NA 1 1 0 1 0 0 1 0 NA 0 0 0 0 NA 1 NA NA NA 1 NA NA 0 0 NA NA 0 1 NA 1 1 0 0 1 NA NA NA 1 1 0 1 NA NA 1 1 0 NA 1 1 NA 1 0 0 0 1 0 NA 1 0 NA NA 0 NA NA 1 NA 1 NA 0 NA 1 1 NA NA 0 0
Scaffold130_472769 NA NA NA NA 0 0 1 1 NA 0 NA 0 NA 0 NA NA 0 1 0 NA NA NA 1 NA NA 1 NA 1 0 0 1 NA NA 0 0 NA NA NA NA NA 1 0 1 0 NA NA NA NA 0 1 0 NA 0 NA 0 NA 0 NA 0 1 0 0 0 1 0 NA NA 1 0 NA NA 0 NA NA NA NA NA 1 0 0 0 NA 1 0 0 0 1 0 1 1
