"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90"
"Scaffold246_449726" NA NA NA NA 1 NA NA NA NA NA 2 1 NA 2 NA 0 NA NA 1 NA 0 1 1 NA NA 1 0 NA 1 0 1 NA 2 NA NA 0 NA NA NA NA 1 NA 1 NA NA 2 1 NA 0 2 1 0 0 0 2 NA 0 NA 1 NA 1 0 2 2 0 1 0 NA NA 1 NA 0 0 NA NA NA NA 1 0 0 1 NA 0 1 NA NA 2 1 1 1
"Scaffold246_460829" NA NA NA NA NA NA 1 NA 2 2 NA 1 NA 2 1 0 1 1 1 2 0 NA 1 NA 1 1 0 NA 1 0 1 0 2 1 2 NA NA 1 0 NA 1 0 NA 2 1 2 1 NA 0 2 1 0 0 NA 2 1 0 2 NA 1 1 0 NA 2 0 1 0 1 1 NA 1 0 0 NA NA 1 NA NA 0 NA 1 NA 0 1 1 NA 2 1 1 1
"Scaffold247_351211" NA NA 1 NA 1 NA NA NA NA 1 NA NA NA 1 0 NA NA 0 NA NA 1 0 0 NA 1 1 0 NA 1 NA 0 NA NA NA 1 NA NA 1 NA NA 1 0 0 NA NA 0 1 1 NA 0 1 NA 1 0 1 0 1 NA 1 NA NA 0 NA 0 NA 0 NA NA 0 1 NA 1 NA NA NA 0 NA NA NA NA NA NA 1 NA NA NA NA 1 0 1
"Scaffold247_406846" NA 1 NA NA NA NA 1 1 NA 1 NA 1 0 1 0 NA NA 0 1 0 1 NA 0 NA 1 1 NA 0 1 1 NA NA NA NA 1 0 0 NA NA NA 1 0 0 1 1 0 1 1 0 0 1 0 NA 0 1 0 NA NA 1 1 NA NA 0 0 0 0 1 NA NA 1 1 1 NA 1 NA NA NA NA 1 0 0 NA NA 1 NA NA 1 1 NA 1
"Scaffold247_537849" 2 NA 1 NA 1 NA 1 NA NA 1 NA 1 2 1 NA 1 NA 2 NA 2 1 2 2 NA 1 NA 2 2 1 1 2 NA 2 1 1 2 2 NA 2 NA 1 NA 2 1 NA 2 1 NA 2 2 NA 2 1 2 NA 2 NA NA NA NA NA 2 NA 2 NA NA 1 1 2 1 1 1 2 NA NA 2 2 1 NA 2 2 NA 1 1 2 NA 1 NA 2 NA
"Scaffold247_540726" NA NA 1 NA NA NA 0 0 NA 0 NA 1 NA 0 NA 0 NA 2 0 2 NA 2 NA 1 NA 1 1 NA 1 NA NA NA NA NA 1 2 1 0 NA NA NA NA NA 1 NA 2 0 NA 1 2 NA NA 1 1 1 2 NA 1 NA 1 NA 1 NA NA 1 2 0 0 NA NA 1 1 NA NA NA NA NA 0 1 1 NA NA NA 0 1 NA 0 NA 2 0
"Scaffold248_167607" NA NA NA NA 1 2 1 1 NA 2 1 NA NA 1 2 1 NA 2 2 NA 2 1 1 NA 1 1 2 2 2 2 1 NA 1 1 2 1 2 NA NA 2 1 1 NA 2 1 NA 2 1 1 1 NA 2 1 NA 1 2 NA 1 NA NA 1 1 1 1 2 2 2 1 2 NA 1 2 NA 2 1 2 2 2 1 NA 2 NA NA 2 2 NA 1 2 2 NA
"Scaffold248_317357" NA 0 1 NA 0 NA 0 0 NA 1 NA NA NA 0 NA NA 0 1 1 NA 1 0 NA NA 0 0 1 1 1 1 NA NA 0 NA 1 0 1 NA NA 1 0 NA 1 1 0 1 1 NA 0 0 1 NA 0 0 0 NA 0 NA NA NA 0 0 0 0 NA 1 NA 0 NA NA 0 1 NA NA 0 1 1 NA NA 1 1 NA NA 1 1 NA 0 NA NA 0
"Scaffold250_81899" NA NA 1 NA 0 1 NA 1 NA 1 0 0 NA 0 NA 0 0 1 1 NA 1 NA 0 NA NA 0 NA 0 1 1 0 NA NA NA 0 1 1 0 NA NA 0 NA 1 0 0 1 NA NA NA NA 0 NA 0 0 NA NA NA NA NA 1 0 0 NA 1 NA NA NA 0 0 NA 0 NA NA NA NA 1 NA 1 0 0 1 NA NA 0 NA NA NA NA NA NA
"Scaffold250_93520" NA NA 1 NA 0 1 NA 1 1 NA NA 0 NA 0 0 0 NA 1 NA 1 NA 1 0 NA NA 1 NA 0 1 NA NA NA 1 0 0 1 NA 0 NA NA NA NA 1 0 NA 1 NA 1 NA 1 0 NA NA 0 1 1 NA NA 0 NA NA NA 0 1 NA NA NA NA NA NA 0 0 0 NA 0 1 NA NA NA 0 NA NA 0 0 1 NA 1 NA 0 NA
"Scaffold250_314203" NA 0 NA NA NA NA NA 0 NA NA 1 1 NA 1 NA NA 1 NA 0 NA 0 0 NA NA NA 1 1 NA NA 0 1 NA NA NA 1 0 0 NA NA NA 1 0 NA 1 1 0 0 NA 0 0 1 NA 1 NA NA NA NA 1 1 NA NA 0 NA NA 1 NA 0 1 NA NA NA 1 1 NA NA NA 0 NA NA NA NA NA 1 1 0 NA 0 1 NA NA
"Scaffold250_378306" NA 0 NA NA 1 NA NA NA 0 0 1 1 NA 1 NA 1 1 0 0 NA 0 0 1 NA 0 1 NA NA NA NA 1 NA 0 NA 1 NA 0 NA NA NA 1 NA 0 NA NA 0 0 NA 0 0 1 NA NA 1 0 0 NA NA 1 NA 0 0 1 0 1 NA NA 1 NA 0 NA NA NA NA NA 0 0 NA 1 NA 0 NA 1 NA NA NA 0 1 1 0
"Scaffold250_382216" NA NA NA NA 1 0 1 NA NA 0 1 NA NA 1 NA NA 1 NA NA 0 0 0 1 NA 0 1 NA 1 0 0 1 NA 0 1 1 0 0 1 NA NA NA NA 0 1 1 0 0 NA 0 0 1 NA NA 1 0 NA NA NA 1 NA 1 0 1 0 1 1 NA 1 1 NA 1 1 NA 0 1 0 0 0 NA NA NA NA NA 1 NA 0 0 1 1 0
"Scaffold251_467740" NA NA 1 NA 0 NA 1 1 NA 0 NA 0 NA NA NA NA 1 NA 0 NA NA 1 0 NA 0 1 NA NA 0 NA 0 NA NA NA NA 1 1 NA NA NA 1 1 1 0 0 1 NA NA 1 0 NA 1 NA 1 0 1 NA NA 0 NA 0 NA 0 0 NA 0 1 0 1 NA NA 1 NA NA NA NA 0 NA 1 1 0 NA NA NA 0 NA 0 0 1 NA
"Scaffold252_526304" NA 2 2 NA 1 1 NA NA NA 1 NA 2 NA 1 NA 1 1 2 NA NA 2 2 1 NA 2 NA 2 NA 2 2 2 NA NA 1 2 1 2 1 NA NA 1 2 1 2 2 NA 1 NA 1 1 1 1 2 1 1 1 NA 2 1 2 1 2 NA NA 2 2 1 2 2 2 2 1 2 1 1 NA 1 2 2 1 1 NA 1 1 2 NA 1 NA 1 1
"Scaffold252_544640" 1 NA 0 NA 1 1 NA NA 0 1 1 0 NA 1 NA 1 1 NA NA 1 NA 0 1 NA NA NA 0 0 NA 0 0 NA 1 NA NA 1 0 NA NA NA 1 NA NA 0 NA 0 NA NA 1 1 1 1 NA 1 1 0 0 NA 1 0 NA NA NA 1 1 NA NA 0 0 NA 0 1 0 1 NA 0 1 0 0 NA NA NA NA NA NA NA NA 1 1 1
"Scaffold253_286342" NA NA 0 NA 1 1 1 1 1 1 0 0 NA 1 NA 1 0 0 1 1 0 1 0 NA 0 NA 0 1 0 0 0 NA NA 1 1 1 1 NA NA NA 0 1 NA 0 NA 0 0 NA 0 0 1 NA 1 0 0 1 NA NA 1 NA 1 NA 0 0 1 NA NA 1 0 NA NA 1 1 NA NA 0 NA NA 0 NA 1 NA NA NA NA NA 0 0 NA 0
"Scaffold253_315020" 1 1 1 NA 2 NA 2 2 NA 2 0 1 1 2 NA 1 1 NA NA 2 1 1 1 NA 0 2 1 1 NA 1 0 NA 1 NA 1 0 1 0 NA NA 0 NA 0 1 0 1 1 0 NA 0 2 0 NA 1 NA 1 NA NA 2 0 1 1 1 0 NA 0 NA 2 1 NA 1 2 1 NA 1 0 NA 2 0 NA 1 NA 1 0 1 NA 1 NA NA NA
"Scaffold253_318864" NA NA NA NA NA NA 2 NA 1 2 NA 2 NA 2 NA 1 2 2 NA NA 2 1 NA NA NA 2 2 1 NA 2 1 NA NA NA 1 1 1 NA NA NA 1 1 1 2 2 2 NA NA 2 1 NA NA 2 2 1 NA 1 NA 2 1 1 NA 2 1 1 1 NA 2 2 1 2 2 NA NA 2 1 NA NA 1 1 1 NA 2 1 NA NA NA 2 2 2
"Scaffold253_341256" NA 1 1 NA NA NA 1 1 0 1 NA 1 NA 1 NA 0 1 1 0 1 NA 0 NA NA 0 1 1 0 1 NA 0 NA 0 0 0 0 0 0 NA NA NA 0 0 1 NA 1 1 0 1 0 1 0 NA NA 0 0 NA NA 1 NA 0 1 1 0 0 0 0 NA 1 0 NA 1 NA 0 1 0 1 1 0 NA 0 NA 1 NA NA NA NA NA 1 1
"Scaffold253_430107" NA NA NA NA NA NA NA NA NA 1 NA NA NA 1 0 0 NA 1 0 1 1 NA 1 NA NA NA NA 0 1 1 0 NA NA NA 0 NA NA NA NA NA 0 0 NA 1 0 NA 1 0 NA 0 1 NA 1 1 NA 0 NA NA 1 NA 0 1 1 NA NA 0 NA NA NA NA 1 1 NA 0 NA NA 1 NA 0 NA 0 NA 1 0 0 NA 1 1 1 1
"Scaffold254_84696" 1 1 1 NA NA 0 1 0 1 0 NA 1 NA 0 NA 0 0 1 0 NA NA 1 1 NA 1 NA 1 0 0 1 1 NA NA 0 NA 1 NA 0 NA NA 0 1 NA 0 1 1 1 1 1 NA 1 NA 1 1 0 0 NA NA 0 1 0 0 NA 1 NA 1 1 1 0 1 1 0 NA NA NA 1 NA NA 0 0 1 NA 0 0 1 NA 1 1 0 0
"Scaffold254_343209" NA NA 1 NA NA NA 2 NA NA 1 0 NA NA 0 NA 1 1 2 0 0 NA 2 1 NA 1 0 1 1 1 NA 2 NA 0 1 NA 2 2 1 NA NA 0 2 NA NA NA 2 2 1 NA 1 NA 0 1 NA NA 0 0 NA 0 NA 0 0 1 2 NA 2 1 NA 0 2 1 NA 1 NA NA 2 2 1 NA NA NA NA NA NA 2 1 2 NA 0 NA
"Scaffold254_343252" NA NA 0 NA NA NA 1 NA NA 1 NA NA NA 0 NA 1 1 1 0 NA NA 1 0 NA 0 0 0 NA 1 NA NA NA 0 NA NA 1 1 1 NA NA 0 1 NA NA NA 1 1 0 NA 0 NA 0 0 NA NA NA 0 NA 0 NA 0 0 0 1 NA 1 0 NA 0 0 0 NA 1 NA NA 1 1 NA NA NA NA NA NA NA NA 1 1 NA 0 NA
"Scaffold254_359841" NA NA NA NA NA NA NA NA NA 0 NA 1 NA 0 NA 0 NA NA 0 0 NA 1 1 NA NA 0 NA 0 0 1 NA NA 0 NA 1 1 1 NA NA NA 0 NA NA 0 1 1 1 1 1 1 1 0 1 NA 0 0 NA 1 0 1 NA 0 1 1 1 NA 1 NA NA 1 NA 0 0 0 NA 1 1 1 0 1 NA NA 0 0 NA NA 1 1 0 0
"Scaffold255_33960" NA 2 0 NA 1 NA 1 NA NA 0 2 1 NA 2 NA 2 1 NA NA NA NA 0 NA NA 1 1 NA 0 NA 1 1 NA NA 1 1 2 2 NA 0 NA NA 1 NA 0 0 1 0 NA NA 0 NA 1 1 1 1 1 NA 2 1 1 NA 2 NA 1 2 0 1 NA 0 NA 1 2 1 NA NA NA 1 1 0 NA 1 NA 1 NA NA NA 2 NA NA 1
"Scaffold255_111275" 1 NA NA NA 0 NA NA NA 0 NA 0 0 NA 0 1 0 NA 0 NA 1 NA 1 NA NA NA 1 1 NA 1 NA NA NA NA NA 0 NA 0 NA NA NA 1 0 NA 1 1 0 NA 0 1 1 0 0 1 0 0 0 1 0 0 1 NA 0 0 0 0 1 1 NA 1 NA NA 0 1 1 NA 0 NA 0 1 0 1 NA 1 0 NA 0 0 0 0 NA
"Scaffold256_276232" NA NA 1 NA 0 NA NA NA NA 2 NA NA NA 1 NA NA 0 NA 1 NA 1 1 NA 0 0 1 1 NA NA 2 NA NA NA 2 NA 1 NA NA NA NA 1 1 NA 1 1 1 0 1 2 2 1 1 NA 0 1 NA NA 1 1 1 NA NA 2 1 1 NA 1 0 NA NA 1 1 NA NA NA 1 NA 0 1 1 0 NA NA 0 0 NA 2 NA NA NA
"Scaffold256_346802" NA 2 NA NA 0 NA 1 1 NA 2 1 0 NA 1 NA 2 NA 0 NA 2 1 1 0 NA NA 1 1 2 1 2 NA NA 1 NA 1 2 NA 1 NA NA NA 1 NA 1 1 1 0 1 2 2 2 2 NA 0 1 0 NA 2 1 1 2 NA 2 1 NA 1 NA NA 1 NA 1 1 2 NA NA 1 2 0 1 NA NA NA 0 0 0 NA 2 NA 2 NA
"Scaffold256_355639" NA 1 NA NA 0 0 0 1 NA 1 0 NA 0 1 0 1 0 0 1 1 NA 1 0 NA 0 0 NA NA 1 1 NA NA 0 1 1 1 1 0 NA NA 0 1 1 NA 1 0 0 0 1 1 1 1 1 0 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 NA NA NA 0 1 0 0 NA 0 NA 0 0 0 NA 1 0 1 1
"Scaffold256_415332" NA 2 2 NA NA 1 2 1 NA 2 NA 1 NA NA 2 2 NA 1 1 NA 2 1 NA NA 1 2 2 2 1 2 1 NA 2 NA NA 2 NA NA NA NA 2 1 1 1 NA 2 1 NA 2 2 NA 2 NA 1 2 NA NA NA 1 NA 2 2 2 1 1 2 1 NA 1 2 1 1 NA NA NA 2 2 NA 2 NA 1 NA 1 NA 1 1 2 2 2 1
"Scaffold256_435070" 2 2 2 NA NA NA 2 NA 2 2 NA 1 NA 1 NA 2 1 1 1 NA 2 1 1 NA NA 2 2 2 1 2 NA NA NA NA 1 2 1 2 NA NA NA 1 1 1 1 2 NA 2 2 2 NA 2 NA 1 NA 1 NA 2 1 2 2 2 NA NA NA 2 1 1 1 2 1 1 2 NA NA 2 NA 1 2 1 NA NA 1 1 NA NA 2 2 2 NA
"Scaffold256_439067" NA 0 1 NA NA NA 1 NA NA 0 1 NA NA 0 1 NA NA 1 0 0 1 0 1 NA NA 1 NA 0 0 NA 0 NA 1 0 0 0 0 NA NA NA NA 0 1 0 NA 1 1 1 NA NA NA NA 0 1 NA 1 NA NA 0 1 0 0 0 0 0 NA NA NA 0 1 0 0 NA 0 NA NA 0 1 1 0 1 NA 1 NA 1 0 NA NA 0 NA
"Scaffold256_439090" NA 2 1 NA NA NA 1 NA NA 2 NA NA NA 1 1 NA 0 0 1 2 1 1 0 NA NA 1 1 2 1 NA 1 NA 1 2 1 2 1 NA NA NA NA 1 1 1 NA 1 0 1 NA 2 NA NA 2 0 NA 0 NA NA 1 1 2 2 2 1 1 NA NA NA 1 1 1 1 NA 1 NA NA 2 0 1 1 0 NA 0 NA 0 1 2 1 2 NA
"Scaffold256_439122" NA NA 0 NA NA NA 0 NA NA 0 NA NA NA 1 0 NA NA 1 1 NA 0 1 1 NA NA 0 0 0 1 NA 1 NA NA 0 1 0 1 NA NA NA 0 1 NA 1 NA 0 NA 0 NA 0 NA NA NA NA NA 1 NA NA 1 NA 0 0 NA 1 NA NA NA NA 1 NA 1 1 NA NA NA NA 0 NA 0 NA 1 NA 1 NA 1 1 0 NA NA NA
"Scaffold256_514722" 2 NA 1 1 NA NA NA NA NA NA 1 NA NA NA NA NA 0 0 NA 2 2 1 NA NA 0 NA NA 2 1 NA 1 NA NA NA 1 2 NA 1 NA NA NA NA 1 1 1 1 0 1 2 2 NA 2 2 0 NA 0 NA NA NA 1 NA 2 NA 1 NA NA 1 NA NA 1 NA 1 NA NA NA NA 2 0 NA NA 0 1 NA NA NA 1 2 NA 2 NA
"Scaffold257_214149" 1 NA 0 NA 0 NA 1 NA NA 0 0 0 1 2 NA 1 1 1 1 NA NA 1 2 NA 1 1 1 0 2 NA NA NA 1 NA 1 1 1 1 NA NA 1 NA NA 0 NA 0 1 0 2 1 2 1 0 0 1 1 NA 1 2 1 1 NA 1 2 NA 0 1 1 1 1 0 1 NA NA NA 1 1 0 1 1 NA NA 2 NA 0 NA 0 1 1 2
"Scaffold257_334688" NA NA NA NA 0 0 1 1 NA 0 NA NA NA 2 NA 1 1 1 1 2 1 1 2 NA NA NA NA 0 2 2 1 NA NA NA 1 NA 1 NA NA NA 1 2 NA 0 NA 0 1 0 2 1 2 NA 0 0 1 1 NA 1 2 2 1 2 2 NA 1 NA 1 1 1 NA 0 1 1 NA 1 NA 1 0 1 NA NA NA 2 0 0 NA 0 NA 1 NA
"Scaffold257_334705" NA NA 0 NA 0 0 NA 0 NA 0 NA NA NA 1 NA 0 0 1 0 1 1 0 1 NA NA NA NA 0 1 1 1 NA NA NA 1 NA 1 NA NA NA 1 1 NA 0 NA 0 1 0 1 0 NA NA 0 0 NA 1 NA 1 1 1 0 1 1 NA 0 NA 1 0 0 NA 0 1 1 NA 0 NA 1 0 1 NA NA 1 1 0 NA NA 0 NA 1 NA
"Scaffold257_352801" NA 0 NA NA 1 NA NA NA 1 1 NA NA 0 0 0 NA NA 1 0 NA 1 NA 0 NA NA 0 1 NA 0 NA 1 NA NA NA 1 0 1 0 0 NA NA NA 0 NA 1 1 1 1 0 0 0 1 NA 1 1 1 NA 1 0 0 0 0 1 NA 0 1 NA 0 NA NA 1 1 1 0 NA NA 1 NA 1 NA 0 NA 0 1 1 0 1 1 1 NA
"Scaffold257_353148" NA NA 2 NA 2 NA 1 NA NA 2 NA 2 NA 1 NA NA 2 1 2 NA 1 NA NA 2 1 1 1 2 1 NA NA NA 1 NA 1 2 1 2 NA NA 1 NA 1 2 NA 2 NA 2 NA 2 NA 1 2 NA 1 1 NA 1 NA NA NA 1 1 1 2 2 NA NA 2 1 2 1 1 NA NA NA NA NA 1 NA NA NA 1 NA NA NA NA NA 1 1
"Scaffold257_353177" NA NA 1 NA 1 1 0 2 NA 1 NA 1 NA 1 NA NA 2 0 2 NA 0 2 1 2 0 1 0 1 1 NA NA NA 0 NA 0 2 0 2 NA NA 0 NA 1 1 0 1 NA 1 NA 2 NA 0 1 NA 0 0 NA 0 NA 1 NA 1 0 1 2 1 NA NA 2 0 1 NA 0 2 2 NA 0 NA 0 NA NA NA 1 NA NA NA NA NA 0 1
"Scaffold257_358819" 0 NA NA NA 0 NA 0 1 NA 0 NA 0 NA 1 1 NA 1 NA NA 1 0 1 1 NA 0 1 0 0 1 1 NA NA NA NA 0 1 NA NA NA NA 0 NA 1 NA NA 0 0 NA 1 1 1 NA 0 NA NA NA NA NA 1 1 NA NA NA 1 NA 0 0 1 1 NA 0 0 NA NA NA 0 0 0 0 1 NA NA 1 NA NA NA NA NA 0 1
"Scaffold257_358826" 1 NA NA NA 2 NA 1 1 NA 2 NA 2 NA 0 0 NA 1 NA NA 0 NA 1 0 NA 1 0 1 2 0 0 NA NA NA NA 1 1 NA NA NA NA 1 NA 0 NA NA 2 1 NA 0 1 0 NA 2 NA NA NA NA NA 0 0 NA NA NA 0 1 2 1 1 1 NA 2 1 NA NA NA 1 1 2 1 1 NA NA 0 NA NA NA NA NA 1 0
"Scaffold257_405667" NA NA 0 NA NA NA NA 1 NA 0 0 0 NA 2 NA 1 NA 1 1 2 1 NA 2 1 1 2 1 0 2 2 1 NA 1 NA 1 NA 1 NA NA NA 1 2 2 0 1 0 1 0 2 1 NA 1 0 0 1 1 NA 1 2 2 NA 2 1 NA NA 0 NA NA NA 1 NA NA 1 1 NA 1 NA NA NA NA 1 NA 2 0 0 NA NA NA 1 NA
"Scaffold257_405730" NA NA NA NA NA NA NA 2 NA 2 NA 2 NA 1 NA 2 NA NA 2 1 1 NA 1 NA NA 1 1 2 1 NA NA NA 1 NA 1 NA 1 NA NA NA 1 1 NA 2 1 2 1 2 1 2 NA 1 NA NA 1 1 NA 1 1 1 NA 1 1 NA 2 2 NA NA NA 1 NA 1 NA NA NA 1 NA NA NA NA 2 NA 1 2 2 NA NA NA 1 NA
"Scaffold258_336338" NA NA 1 NA 2 NA NA NA NA NA 2 0 1 1 NA NA 2 NA 1 NA NA NA 1 NA 1 NA 0 0 NA NA 1 NA 0 1 1 1 2 NA NA NA 1 NA NA NA 1 0 NA 1 NA 0 NA NA NA 1 NA NA 1 1 1 NA NA 1 1 NA 0 NA 1 1 2 NA 0 1 NA 0 NA NA 1 1 2 0 1 NA 1 NA NA NA 0 NA NA 1
"Scaffold259_155" 0 0 NA NA 1 NA 0 NA NA 0 NA 0 NA 0 0 0 0 0 1 NA 1 0 0 NA 0 0 NA NA 1 0 1 NA 0 0 0 0 0 1 NA 0 1 1 0 NA 1 1 1 NA 0 0 1 0 0 1 1 0 NA 1 1 1 1 1 0 1 1 1 NA 1 0 NA 0 0 1 0 NA 0 NA NA 1 NA 1 NA NA NA NA 0 1 0 1 0
"Scaffold259_57823" NA 1 0 NA NA NA NA NA NA 1 0 1 0 1 1 1 1 1 0 NA NA 1 NA NA NA 1 1 0 NA 1 0 0 NA NA 1 NA 1 NA NA NA 0 NA NA 0 0 0 NA 1 1 1 0 1 NA NA 0 NA NA NA NA 0 NA NA NA NA NA 0 1 NA 1 1 1 1 NA NA NA 1 0 1 NA NA NA NA NA 1 NA 1 NA NA NA 1
"Scaffold259_59929" NA 1 0 NA NA NA NA 0 NA 1 0 NA NA NA NA 1 1 NA NA 1 0 NA 1 NA NA 1 1 0 0 1 0 NA NA 1 NA 1 NA 0 NA NA NA NA NA NA NA 0 0 NA 1 1 NA NA NA 0 0 NA NA NA 0 0 NA 0 NA 0 0 0 NA 0 1 NA 1 1 0 NA 0 NA 0 NA 0 NA 0 1 0 NA NA NA 0 1 0 NA
"Scaffold259_237888" NA 2 1 NA 1 NA NA NA NA 2 1 2 NA 2 2 2 2 NA 1 2 1 NA NA NA 2 2 NA 1 NA NA NA 1 NA 2 NA NA NA 1 NA NA 1 NA 2 1 1 1 1 2 2 2 1 2 2 1 1 2 NA NA 1 NA 1 1 2 1 1 NA NA NA NA NA NA 2 1 NA NA NA 1 2 NA 1 NA NA 1 2 NA NA 1 2 1 NA
"Scaffold259_281327" NA NA NA NA 0 NA 1 NA 1 0 0 0 NA NA NA 1 0 NA 1 0 0 1 0 NA NA NA NA NA 1 0 1 NA 1 NA 1 1 0 NA NA NA NA 1 0 0 NA 0 0 NA 0 0 1 NA 1 0 0 0 NA NA 0 NA 0 NA NA NA 1 NA 1 0 1 0 NA NA 0 NA NA 0 NA NA 0 1 1 NA NA 1 NA NA 1 NA NA 0
"Scaffold259_353563" NA 0 0 NA 1 NA NA NA NA 1 1 1 0 NA NA NA NA 1 0 NA NA NA 1 NA NA NA 1 0 0 NA NA NA NA 0 0 NA NA NA NA 1 1 NA 1 NA 1 1 1 1 1 1 0 NA 0 1 NA NA NA NA 1 NA NA 0 1 NA 0 0 0 NA 0 NA 0 0 NA NA NA 1 NA NA NA NA NA NA NA 0 NA NA 0 0 0 NA
"Scaffold259_353595" NA 2 1 NA 1 NA 2 NA NA 2 1 2 1 NA 2 NA NA 2 1 NA NA 2 2 NA 2 NA 2 1 1 NA NA NA NA 2 2 NA NA NA NA 2 1 NA 2 1 1 1 1 2 2 2 1 NA 2 1 NA NA 1 NA 1 NA NA 1 2 1 1 1 2 NA 2 NA 2 2 NA NA NA 2 NA NA NA NA 1 NA NA 2 NA NA 1 2 1 NA
"Scaffold261_266154" NA 2 NA NA NA NA 2 NA NA 2 NA 2 NA 1 NA 1 2 NA 1 1 NA 1 2 NA NA 2 1 2 NA 2 NA NA 1 NA 2 NA NA 2 NA NA 2 NA NA 1 NA 1 1 NA 2 2 2 1 NA 1 2 1 NA NA 1 NA 1 NA 1 1 NA NA 1 2 NA NA NA 1 NA 2 NA 2 2 1 2 NA NA NA NA 1 1 2 2 2 1 2
"Scaffold261_272424" NA 2 NA 1 NA NA 2 NA NA 2 NA 2 NA 1 NA 1 NA 2 1 NA 2 1 2 NA 2 NA 1 2 1 2 1 NA NA 1 2 NA NA NA NA NA NA NA NA 1 1 1 NA 1 2 2 NA NA 1 NA 2 NA NA 2 1 NA 1 1 NA NA NA NA NA 2 1 NA NA 1 NA NA NA 2 2 NA 2 NA NA NA NA NA 1 NA 2 NA 1 2
"Scaffold262_70563" NA 0 1 NA 0 1 NA NA 0 0 NA 1 NA 1 NA NA 1 NA NA NA 1 NA NA NA 0 1 0 0 1 0 1 NA NA NA NA 0 NA 1 NA 1 0 0 NA NA 1 1 NA 0 NA 0 0 0 1 1 NA NA 0 NA 0 1 0 NA NA 1 0 1 NA 1 NA 0 NA 0 0 0 0 0 0 0 1 NA NA 1 1 1 NA NA NA NA 0 1
"Scaffold263_254529" NA 1 1 NA 2 NA NA 2 NA 2 1 2 NA 0 1 1 0 2 1 2 2 1 NA NA 1 0 NA 1 1 NA 1 NA NA NA 1 1 NA 1 NA 2 NA NA 2 0 NA 0 NA 1 1 2 0 1 NA 0 1 NA NA NA 0 2 1 1 1 2 0 0 0 1 2 NA NA 2 NA NA NA NA NA 2 NA 0 0 NA 2 NA 2 2 1 0 0 1
"Scaffold263_254549" NA 0 1 NA 0 NA NA 0 NA 0 1 0 NA 1 1 1 1 0 0 0 0 0 NA NA 0 1 NA 0 0 NA 0 NA NA NA 1 0 NA 1 NA 0 NA 0 0 1 NA 1 0 1 0 0 1 1 0 1 1 1 NA 0 1 0 1 1 1 0 1 1 1 0 0 0 NA 0 NA NA NA NA NA 0 1 1 1 NA 0 NA 0 0 0 1 1 0
"Scaffold264_369906" NA 2 1 NA 1 NA 2 1 NA 1 1 1 NA 2 NA NA 1 2 1 NA 2 NA 2 NA NA 2 2 1 2 2 2 NA NA NA 2 1 2 1 NA NA 2 2 2 1 NA NA 2 NA NA 1 2 2 1 1 2 2 NA NA 2 2 NA 2 NA 2 1 NA 2 1 1 2 1 2 NA NA 1 2 NA 1 2 NA 1 NA NA NA NA 2 1 2 2 NA
"Scaffold265_120374" NA NA NA NA NA NA NA NA NA 0 NA 1 NA 1 NA NA 0 1 0 NA 1 0 0 NA 1 NA NA 0 0 0 1 NA NA NA 1 1 1 NA NA NA 1 NA NA NA 0 NA 0 0 1 0 1 0 1 1 NA NA NA NA 0 1 NA 0 1 NA NA 0 NA NA NA NA 1 0 1 NA NA 1 1 1 NA NA NA NA 0 0 0 NA 1 NA 1 0
"Scaffold265_130155" NA 1 1 NA NA NA NA 1 NA 0 0 1 0 NA 1 NA NA NA NA 1 1 0 NA 0 NA 0 NA 0 NA NA 1 NA NA NA 1 1 1 0 NA NA 1 NA 0 0 0 0 0 0 1 0 NA 0 NA 1 0 1 NA 1 0 1 1 0 1 1 1 0 NA 1 NA 1 NA 0 1 NA 1 1 1 1 1 NA NA NA 0 0 0 NA 1 NA 1 NA
"Scaffold265_134451" NA NA 1 NA 0 NA NA NA 1 0 NA 1 NA 1 NA 0 0 1 0 NA NA NA 0 NA NA 0 NA 0 NA NA 1 NA 0 NA 1 1 1 NA NA NA 1 0 NA 0 0 0 0 NA NA 0 1 NA 1 1 NA 1 1 1 NA 1 1 NA 1 NA NA NA 0 NA 0 NA 1 0 NA NA NA 1 NA NA 1 NA 1 NA 0 0 NA NA 1 NA NA NA
